OPENBVE
#ACCELERATION
1.7,1.7,8,15,2.6
2.2,2.2,19,22,1.5
2.2,2.2,30,55,2
2.2,2.2,35,70,2
#PERFORMANCE
4              ; Deceleration
0.35           ; CoefficientOfStaticFriction
0              ; Reserved (not used)
0.0025         ; CoefficientOfRollingResistance
1.2            ; AerodynamicDragCoefficient
#DELAY
0.4            ; DelayPowerUp
0.4            ; DelayPowerDown
0.4            ; DelayBrakeUp
0.3            ; DelayBrakeDown
#MOVE
2500           ; JerkPowerUp
2500           ; JerkPowerDown
150            ; JerkBrakeUp
250            ; JerkBrakeDown
240            ; BrakeCylinderUp
250            ; BrakeCylinderDown
#BRAKE
0              ; BrakeType
1              ; BrakeControlSystem
120            ; BrakeControlSpeed
#PRESSURE
400            ; BrakeCylinderServiceMaximumPressure
450            ; BrakeCylinderEmergencyMaximumPressure
780            ; MainReservoirMinimumPressure
880            ; MainReservoirMaximumPressure
697.5          ; BrakePipeNormalPressure
#HANDLE
0              ; HandleType
4              ; PowerNotches
8              ; BrakeNotches
4              ; PowerNotchReduceSteps
#CAB
-730           ; X
2700           ; Y
-1000          ; Z
#CAR
40             ; MotorCarMass
2              ; NumberOfMotorCars
28.8           ; TrailerCarMass
2              ; NumberOfTrailerCars
19.6           ; LengthOfACar
0              ; FrontCarIsAMotorCar
2.6            ; WidthOfACar
3.2            ; HeightOfACar
1.5            ; CenterOfGravityHeight
5              ; ExposedFrontalArea
1.6            ; UnexposedFrontalArea
#DEVICE
0              ; Ats
0              ; Atc
0              ; Eb
0              ; ConstSpeed
0              ; HoldBrake
0              ; ReAdhesionDevice
0              ; LoadCompensatingDevice (not used)
0              ; PassAlarm
0              ; DoorOpenMode
0              ; DoorCloseMode
#MOTOR_P1
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,96
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
0,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
-1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
1,100,95
-1,100,95
#MOTOR_P2
-1,100,0
#MOTOR_B1
0,173,124
0,173,124
0,174,124
0,174,124
0,175,123
0,175,123
0,176,122
0,176,122
0,176,122
0,177,122
0,177,121
0,178,121
0,178,121
0,179,121
0,179,120
0,180,120
0,180,120
0,180,119
0,181,119
0,181,119
0,182,119
0,182,118
0,183,118
0,183,118
0,183,118
0,184,117
0,184,117
0,185,117
0,185,116
0,186,116
0,186,116
0,186,116
0,187,115
0,187,115
0,188,115
0,188,115
0,189,114
0,189,114
0,190,114
0,190,114
0,190,113
0,191,113
0,191,113
0,192,112
0,192,112
0,193,112
0,193,112
0,193,111
0,194,111
0,194,111
0,195,111
0,195,110
0,196,110
0,196,110
0,196,109
0,197,109
0,197,109
0,198,109
0,198,108
0,199,108
0,199,108
0,200,108
0,200,107
0,200,107
0,201,107
0,201,106
0,202,106
0,202,106
0,203,106
0,203,105
0,203,105
0,204,105
0,204,105
0,205,104
0,205,104
0,206,104
0,206,103
0,207,103
0,207,103
0,207,103
0,208,102
0,208,102
0,209,102
0,209,102
0,210,101
0,210,101
0,210,101
0,211,100
0,211,100
0,212,100
0,212,100
0,213,99
0,213,99
0,213,99
0,214,99
0,214,98
0,215,98
0,215,98
0,216,98
0,216,97
0,217,97
0,217,97
0,217,96
0,218,96
0,218,96
0,219,96
0,219,95
0,220,95
0,220,95
0,220,95
0,221,94
0,221,94
0,222,94
0,222,93
0,223,93
